timestamp,Force,Accelerationx,Accelerationy,Accelerationz,AccelerationResultant
0.05298757553100586,1.7,0.6,9.6,0.7,9.6
0.10732650756835938,1.7,0.6,9.6,0.7,9.6
0.16309666633605957,1.71,0.6,9.6,0.7,9.6
0.21878290176391602,1.73,0.5,9.6,0.7,9.6
0.2725338935852051,1.73,0.6,9.6,0.7,9.6
0.32799363136291504,1.73,0.6,9.6,0.7,9.6
0.38353419303894043,1.7,0.6,9.6,0.7,9.6
0.43891263008117676,1.72,0.5,9.6,0.7,9.6
0.493572473526001,1.7,0.6,9.6,0.7,9.6
0.5477316379547119,1.71,0.6,9.6,0.7,9.6
0.6029798984527588,1.71,0.6,9.6,0.7,9.6
0.6586301326751709,1.71,0.6,9.6,0.7,9.6
0.7133724689483643,1.73,0.6,9.6,0.7,9.6
0.7850379943847656,1.74,0.6,9.6,0.7,9.6
0.8593037128448486,1.73,0.6,9.6,0.7,9.6
0.9346795082092285,1.72,0.6,9.6,0.7,9.6
1.009007453918457,1.71,0.6,9.6,0.7,9.6
1.0847291946411133,1.71,0.6,9.6,0.7,9.6
1.159630537033081,1.72,0.6,9.6,0.7,9.6
1.2344772815704346,1.71,0.6,9.6,0.7,9.6
1.3090541362762451,1.71,0.6,9.6,0.7,9.6
1.3846337795257568,1.69,0.6,9.6,0.7,9.6
1.459333896636963,1.7,0.6,9.6,0.7,9.6
1.5351991653442383,1.71,0.6,9.6,0.7,9.6
1.6091394424438477,1.71,0.6,9.6,0.7,9.6
1.6847929954528809,1.71,0.6,9.6,0.7,9.6
1.7600033283233643,1.71,0.6,9.6,0.7,9.6
1.8345868587493896,1.71,0.6,9.6,0.7,9.6
1.9100706577301025,1.73,0.6,9.6,0.7,9.6
1.9845757484436035,1.69,0.6,9.6,0.7,9.6
2.059915542602539,1.72,0.6,9.6,0.7,9.6
2.135162830352783,1.69,0.6,9.6,0.7,9.6
2.2098307609558105,1.72,0.6,9.6,0.7,9.6
2.285815715789795,1.71,0.6,9.6,0.7,9.6
2.359616756439209,1.7,0.6,9.6,0.7,9.6
2.4346938133239746,1.7,0.6,9.6,0.7,9.6
2.529269218444824,1.73,0.6,9.6,0.7,9.6
2.603480339050293,1.71,0.6,9.6,0.7,9.6
2.678020715713501,1.7,0.6,9.6,0.7,9.6
2.753350019454956,1.71,0.6,9.6,0.7,9.6
2.8279380798339844,1.73,0.6,9.6,0.7,9.6
2.9040918350219727,1.71,0.6,9.6,0.7,9.6
2.978292226791382,1.7,0.6,9.6,0.7,9.6
3.053800582885742,1.7,0.6,9.6,0.7,9.6
3.1284501552581787,1.7,0.6,9.6,0.7,9.6
3.2028496265411377,1.71,0.6,9.6,0.7,9.6
3.2778894901275635,1.72,0.6,9.6,0.7,9.6
3.3533551692962646,1.68,0.6,9.6,0.7,9.6
3.4281888008117676,1.72,0.6,9.6,0.7,9.6
3.5031545162200928,1.73,0.6,9.6,0.7,9.6
